Currency,Pricing,Number of rooms,Appt Size,Address,Place,Kanton,Region,Language,Secondary
CHF,990,1,25,"Dorfstrasse 19, 7260 Davos Dorf",Davos Dorf,Graubünden,South-East,German,Italian
CHF,1100,1.5,0,"Goristrasse 3, 7260 Davos Dorf",Davos Dorf,Graubünden,South-East,German,Italian
CHF,1150,1,35,"Palüdastrasse 12, 7260 Davos Dorf",Davos Dorf,Graubünden,South-East,German,Italian
CHF,850,1.5,0,"Goristrasse 1, 7260 Davos Dorf",Davos Dorf,Graubünden,South-East,German,Italian
CHF,990,1,25,"Dorfstrasse 19, 7260 Davos Dorf",Davos Dorf,Graubünden,South-East,German,Italian
CHF,1100,1.5,0,"Goristrasse 3, 7260 Davos Dorf",Davos Dorf,Graubünden,South-East,German,Italian
CHF,1150,1,35,"Palüdastrasse 12, 7260 Davos Dorf",Davos Dorf,Graubünden,South-East,German,Italian
CHF,1540,2,55,7017 Flims Dorf,Flims Dorf,Graubünden,South-East,German,Italian
CHF,1540,2,55,7017 Flims Dorf,Flims Dorf,Graubünden,South-East,German,Italian
CHF,400,1.5,17,"Parstogliastrasse 34, 7212 Seewis Dorf",Seewis Dorf,Graubünden,South-East,German,Italian
CHF,400,1.5,17,"Parstogliastrasse 34, 7212 Seewis Dorf",Seewis Dorf,Graubünden,South-East,German,Italian
CHF,900,1,32,"Zinols Isla 9, 7477 Filisur",Filisur,Graubünden,South-East,German,Italian
CHF,900,1,32,"Zinols Isla 9, 7477 Filisur",Filisur,Graubünden,South-East,German,Italian
CHF,645,1,22,"Nussbomstuck 1, 7214 Grüsch",Grüsch,Graubünden,South-East,German,Italian
CHF,645,1,22,"Nussbomstuck 1, 7214 Grüsch",Grüsch,Graubünden,South-East,German,Italian
CHF,660,1,25,"Via S. Clau Sura 2, 7130 Ilanz",Ilanz,Graubünden,South-East,German,Italian
CHF,890,2,53,"Via S. Clau Sura 2, 7130 Ilanz",Ilanz,Graubünden,South-East,German,Italian
CHF,660,1,25,"Via S. Clau Sura 2, 7130 Ilanz",Ilanz,Graubünden,South-East,German,Italian
CHF,890,2,53,"Via S. Clau Sura 2, 7130 Ilanz",Ilanz,Graubünden,South-East,German,Italian
CHF,660,1,23,"Schulstrasse 31, 7302 Landquart",Landquart,Graubünden,South-East,German,Italian
CHF,660,1,23,"Schulstrasse 31, 7302 Landquart",Landquart,Graubünden,South-East,German,Italian
CHF,1720,1,0,"Sot God 11, 7078 Lenzerheide/Lai",Lenzerheide/Lai,Graubünden,South-East,German,Italian
CHF,940,1,32,"Sot God 11, 7078 Lenzerheide/Lai",Lenzerheide/Lai,Graubünden,South-East,German,Italian
CHF,880,1,49,"Aeuli 5, 7304 Maienfeld",Maienfeld,Graubünden,South-East,German,Italian
CHF,880,1,49,"Aeuli 5, 7304 Maienfeld",Maienfeld,Graubünden,South-East,German,Italian
CHF,850,1,25,"Via Cuorta 16, 7500 St. Moritz",Moritz,Graubünden,South-East,German,Italian
CHF,900,1,24,"Via Signuria 10, 7500 St. Moritz",Moritz,Graubünden,South-East,German,Italian
CHF,1050,1,0,7500 St. Moritz,Moritz,Graubünden,South-East,German,Italian
CHF,1220,1,28,"Via Sent 2, 7500 St. Moritz",Moritz,Graubünden,South-East,German,Italian
CHF,1600,2,40,"via Somplaz 7, 7500 St. Moritz",Moritz,Graubünden,South-East,German,Italian
CHF,1700,2,50,"Via Grevas 31, 7500 St. Moritz",Moritz,Graubünden,South-East,German,Italian
CHF,1790,1,0,"Via Maistra 10, 7500 St. Moritz",Moritz,Graubünden,South-East,German,Italian
CHF,850,1,25,"Via Cuorta 16, 7500 St. Moritz",Moritz,Graubünden,South-East,German,Italian
CHF,900,1,24,"Via Signuria 10, 7500 St. Moritz",Moritz,Graubünden,South-East,German,Italian
CHF,1050,1,0,7500 St. Moritz,Moritz,Graubünden,South-East,German,Italian
CHF,1220,1,28,"Via Sent 2, 7500 St. Moritz",Moritz,Graubünden,South-East,German,Italian
CHF,1600,2,40,"via Somplaz 7, 7500 St. Moritz",Moritz,Graubünden,South-East,German,Italian
CHF,1700,2,50,"Via Grevas 31, 7500 St. Moritz",Moritz,Graubünden,South-East,German,Italian
CHF,1790,1,0,"Via Maistra 10, 7500 St. Moritz",Moritz,Graubünden,South-East,German,Italian
CHF,780,2,0,"Haus Relinquenda, 7243 Pany",Pany,Graubünden,South-East,German,Italian
CHF,780,2,0,"Haus Relinquenda, 7243 Pany",Pany,Graubünden,South-East,German,Italian
CHF,530,1,0,"Ortstrasse 7, 7270 Davos Platz",Davos Platz,Graubünden,South-East,German,Italian
CHF,900,1,0,"Promenade 69, 7270 Davos Platz",Davos Platz,Graubünden,South-East,German,Italian
CHF,940,1,31,"Skistrasse 16, 7270 Davos Platz",Davos Platz,Graubünden,South-East,German,Italian
CHF,998,1.5,30,"Promenade 76, 7270 Davos Platz",Davos Platz,Graubünden,South-East,German,Italian
CHF,1000,1.5,41,"Parkstrasse 2, 7270 Davos Platz",Davos Platz,Graubünden,South-East,German,Italian
CHF,1200,1,0,7270 Davos Platz,Davos Platz,Graubünden,South-East,German,Italian
CHF,1950,1,67,"Skistrasse, 12b, 7270 Davos Platz",Davos Platz,Graubünden,South-East,German,Italian
CHF,530,1,0,"Ortstrasse 7, 7270 Davos Platz",Davos Platz,Graubünden,South-East,German,Italian
CHF,900,1,0,"Promenade 69, 7270 Davos Platz",Davos Platz,Graubünden,South-East,German,Italian
CHF,940,1,31,"Skistrasse 16, 7270 Davos Platz",Davos Platz,Graubünden,South-East,German,Italian
CHF,998,1.5,30,"Promenade 76, 7270 Davos Platz",Davos Platz,Graubünden,South-East,German,Italian
CHF,1000,1.5,41,"Parkstrasse 2, 7270 Davos Platz",Davos Platz,Graubünden,South-East,German,Italian
CHF,1200,1,0,7270 Davos Platz,Davos Platz,Graubünden,South-East,German,Italian
CHF,1950,1,67,"Skistrasse, 12b, 7270 Davos Platz",Davos Platz,Graubünden,South-East,German,Italian
CHF,950,1,0,"Via Cumünela 83/85, 7522 La Punt-Chamues-ch",La Punt-Chamues-ch,Graubünden,South-East,German,Italian
CHF,950,1,0,"Via Cumünela 83/85, 7522 La Punt-Chamues-ch",La Punt-Chamues-ch,Graubünden,South-East,German,Italian
CHF,930,1.5,46,"Rombachtäli 21, 5022 Rombach",Rombach,Graubünden,South-East,German,Italian
CHF,930,1.5,46,"Rombachtäli 21, 5022 Rombach",Rombach,Graubünden,South-East,German,Italian
CHF,1280,1.5,42,"Sum las Courts, 7152 Sagogn",Sagogn,Graubünden,South-East,German,Italian
CHF,1280,1.5,42,"Sum las Courts, 7152 Sagogn",Sagogn,Graubünden,South-East,German,Italian
CHF,590,1,0,"Schmittnerstrasse 51, 7212 Seewis-Schmitten",Seewis-Schmitten,Graubünden,South-East,German,Italian
CHF,590,1,0,"Schmittnerstrasse 51, 7212 Seewis-Schmitten",Seewis-Schmitten,Graubünden,South-East,German,Italian
CHF,680,2,0,"Übernollaweg 2, 7430 Thusis",Thusis,Graubünden,South-East,German,Italian
CHF,680,2,0,"Übernollaweg 2, 7430 Thusis",Thusis,Graubünden,South-East,German,Italian
CHF,700,1.5,45,"Hinderwinkel 5, 7203 Trimmis",Trimmis,Graubünden,South-East,German,Italian
CHF,700,1.5,45,"Hinderwinkel 5, 7203 Trimmis",Trimmis,Graubünden,South-East,German,Italian
CHF,579,1,21,"Wiesentalstr. 99, 7000 Chur",Chur,Graubünden,South-East,German,Italian
CHF,690,1,22,"Pulvermühlestr. 13, 7000 Chur",Chur,Graubünden,South-East,German,Italian
CHF,780,1,22,"Pulvermühlestr. 5, 7000 Chur",Chur,Graubünden,South-East,German,Italian
CHF,780,1,20,"Pulvermühlestr. 5, 7000 Chur",Chur,Graubünden,South-East,German,Italian
CHF,780,1,20,"Calvenweg 4, 7000 Chur",Chur,Graubünden,South-East,German,Italian
CHF,790,1,27,"Kasernenstrasse 80, 7000 Chur",Chur,Graubünden,South-East,German,Italian
CHF,820,1,23,"Poststrasse 3, 7000 Chur",Chur,Graubünden,South-East,German,Italian
CHF,845,1.5,0,"Obere Gasse 53, 7000 Chur",Chur,Graubünden,South-East,German,Italian
CHF,579,1,21,"Belmontstrasse 3, 7000 Chur",Chur,Graubünden,South-East,German,Italian
CHF,690,1,22,"Wiesentalstr. 99, 7000 Chur",Chur,Graubünden,South-East,German,Italian
CHF,780,1,22,"Pulvermühlestr. 13, 7000 Chur",Chur,Graubünden,South-East,German,Italian
CHF,780,1,20,"Pulvermühlestr. 5, 7000 Chur",Chur,Graubünden,South-East,German,Italian
CHF,780,1,20,"Pulvermühlestr. 5, 7000 Chur",Chur,Graubünden,South-East,German,Italian
CHF,790,1,27,"Calvenweg 4, 7000 Chur",Chur,Graubünden,South-East,German,Italian
CHF,820,1,23,"Kasernenstrasse 80, 7000 Chur",Chur,Graubünden,South-East,German,Italian
CHF,845,1.5,0,"Poststrasse 3, 7000 Chur",Chur,Graubünden,South-East,German,Italian
CHF,1380,2,0,"Obere Gasse 53, 7000 Chur",Chur,Graubünden,South-East,German,Italian
CHF,1360,2,41,"Landstrasse 181, 7250 Klosters",Klosters,Graubünden,South-East,German,Italian
CHF,1360,2,41,"Landstrasse 181, 7250 Klosters",Klosters,Graubünden,South-East,German,Italian
CHF,910,1,0,"Via da Marias 43, 7514 Sils/Segl Maria",Segl. Maria,Graubünden,South-East,German,Italian
CHF,910,1,0,"Via da Marias 43, 7514 Sils/Segl Maria",Segl. Maria,Graubünden,South-East,German,Italian
CHF,240,1,0,"Via Nova 28, 7403 Rhäzüns",Rhäzüns,Graubünden,South-East,German,Italian
CHF,240,1,0,"Via Nova 28, 7403 Rhäzüns",Rhäzüns,Graubünden,South-East,German,Italian
CHF,1300,2,50,"Plazzet 11, 7503 Samedan",Samedan,Graubünden,South-East,German,Italian
CHF,1500,2,60,"Via Veglia 42, 7503 Samedan",Samedan,Graubünden,South-East,German,Italian
CHF,1780,2,50,"Via Crappun 5, 7503 Samedan",Samedan,Graubünden,South-East,German,Italian
CHF,1800,2,55,"Via Nouva 8, 7503 Samedan",Samedan,Graubünden,South-East,German,Italian
CHF,1300,2,50,"Plazzet 11, 7503 Samedan",Samedan,Graubünden,South-East,German,Italian
CHF,1500,2,60,"Via Veglia 42, 7503 Samedan",Samedan,Graubünden,South-East,German,Italian
CHF,1780,2,50,"Via Crappun 5, 7503 Samedan",Samedan,Graubünden,South-East,German,Italian
CHF,1800,2,55,"Via Nouva 8, 7503 Samedan",Samedan,Graubünden,South-East,German,Italian
CHF,730,1.5,55,"Route de St-Gilles 1, 2952 Cornol",Cornol,Jura,North-West,French,None
CHF,730,1.5,55,"Route de St-Gilles 1, 2952 Cornol",Cornol,Jura,North-West,French,None
CHF,545,1,0,"Route de Moutier 89, 2800 Delémont",Delémont,Jura,North-West,French,None
CHF,610,1,0,"Route de Moutier 1, 2800 Delémont",Delémont,Jura,North-West,French,None
CHF,730,1.5,0,"Route de Moutier 1, 2800 Delémont",Delémont,Jura,North-West,French,None
CHF,750,1.5,0,"Ruelle du Cheval-Blanc 5, 2800 Delémont",Delémont,Jura,North-West,French,None
CHF,770,2,44,"Rue des Bâts 6, 2800 Delémont",Delémont,Jura,North-West,French,None
CHF,790,2,44,"Rue des Bâts 6, 2800 Delémont",Delémont,Jura,North-West,French,None
CHF,790,1.5,0,"Rue du Jura 3, 2800 Delémont",Delémont,Jura,North-West,French,None
CHF,790,1.5,0,"Rue du Jura 3, 2800 Delémont",Delémont,Jura,North-West,French,None
CHF,545,1,0,"Route de Moutier 89, 2800 Delémont",Delémont,Jura,North-West,French,None
CHF,610,1,0,"Route de Moutier 1, 2800 Delémont",Delémont,Jura,North-West,French,None
CHF,730,1.5,0,"Route de Moutier 1, 2800 Delémont",Delémont,Jura,North-West,French,None
CHF,750,1.5,0,"Ruelle du Cheval-Blanc 5, 2800 Delémont",Delémont,Jura,North-West,French,None
CHF,770,2,44,"Rue des Bâts 6, 2800 Delémont",Delémont,Jura,North-West,French,None
CHF,790,2,44,"Rue des Bâts 6, 2800 Delémont",Delémont,Jura,North-West,French,None
CHF,790,1.5,0,"Rue du Jura 3, 2800 Delémont",Delémont,Jura,North-West,French,None
CHF,790,1.5,0,"Rue du Jura 3, 2800 Delémont",Delémont,Jura,North-West,French,None
CHF,820,1,0,2800 Delémont,Delémont,Jura,North-West,French,None
CHF,920,2,47,"Rue du Jura 19, 2800 Delémont",Delémont,Jura,North-West,French,None
CHF,1030,1,56,"Route de Porrentruy 2, 2800 Delémont",Delémont,Jura,North-West,French,None
CHF,1050,2,94,"Rue des Prés 2, 2800 Delémont",Delémont,Jura,North-West,French,None
CHF,820,1,0,2800 Delémont,Delémont,Jura,North-West,French,None
CHF,920,2,47,"Rue du Jura 19, 2800 Delémont",Delémont,Jura,North-West,French,None
CHF,1030,1,56,"Route de Porrentruy 2, 2800 Delémont",Delémont,Jura,North-West,French,None
CHF,1050,2,94,"Rue des Prés 2, 2800 Delémont",Delémont,Jura,North-West,French,None
CHF,1150,1.5,26,2824 Vicques,Vicques,Jura,North-West,French,None
CHF,1150,1,30,2824 Vicques,Vicques,Jura,North-West,French,None
CHF,1150,1,30,2824 Vicques,Vicques,Jura,North-West,French,None
CHF,1150,1.5,26,2824 Vicques,Vicques,Jura,North-West,French,None
CHF,1150,1,30,2824 Vicques,Vicques,Jura,North-West,French,None
CHF,1150,1,30,2824 Vicques,Vicques,Jura,North-West,French,None
CHF,850,1,22,"Via Aldesago 100, 6974 Aldesago",Aldesago,Ticino,South,Italian,None
CHF,850,1,22,"Via Aldesago 100, 6974 Aldesago",Aldesago,Ticino,South,Italian,None
CHF,820,1.5,31,"Via Polar 1a, 6932 Breganzona",Breganzona,Ticino,South,Italian,None
CHF,850,1,0,"VIA CREVUGLIO 27, 6932 Breganzona",Breganzona,Ticino,South,Italian,None
CHF,850,1,0,"VIA CREVUGLIO 27, 6932 Breganzona",Breganzona,Ticino,South,Italian,None
CHF,1070,2,0,"VIA CREVUGLIO 27, 6932 Breganzona",Breganzona,Ticino,South,Italian,None
CHF,1300,2,65,"via Lucino 20, 6932 Breganzona",Breganzona,Ticino,South,Italian,None
CHF,820,1.5,31,"Via Polar 1a, 6932 Breganzona",Breganzona,Ticino,South,Italian,None
CHF,850,1,0,"VIA CREVUGLIO 27, 6932 Breganzona",Breganzona,Ticino,South,Italian,None
CHF,850,1,0,"VIA CREVUGLIO 27, 6932 Breganzona",Breganzona,Ticino,South,Italian,None
CHF,1070,2,0,"VIA CREVUGLIO 27, 6932 Breganzona",Breganzona,Ticino,South,Italian,None
CHF,1300,2,65,"via Lucino 20, 6932 Breganzona",Breganzona,Ticino,South,Italian,None
CHF,620,1,18,"Bireggstrasse 11, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,698,1,0,"Baselstrasse, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,817,1,0,"Baselstrasse, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,817,1,0,"Baselstrasse, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,620,1,18,"Bireggstrasse 11, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,698,1,0,"Baselstrasse, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,817,1,0,"Baselstrasse, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,817,1,0,"Baselstrasse, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,936,1,0,"Bernstrasse, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,990,1.5,32,"Sagenmattstrasse 26, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,1000,1,0,"Dammstrasse 17, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,1190,2,0,"Bernstrasse 77, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,1200,2,0,"Bernstrasse, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,1220,2,33,"Hochbühlstrasse 14, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,1310,2,37,"Stollbergstrasse 18, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,1320,2,50,"Bundesplatz 3, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,1340,2,51,"Sagenmattstrasse 20, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,1340,2,0,"Sagenmattstrasse 20, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,1440,2,35,"Stollbergstrasse 18, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,1640,1.5,56,"Winkelriedstr. 25, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,550,1,16,"Friedberghalde 8, 6004 Luzern",Luzern,Luzern,Central,German,None
CHF,560,1,12,"Schubertstrasse 6, 6004 Luzern",Luzern,Luzern,Central,German,None
CHF,865,2,50,"Trüllhofstrasse 18b, 6004 Luzern",Luzern,Luzern,Central,German,None
CHF,890,1,0,"Fluhmattstrasse 30, 6004 Luzern",Luzern,Luzern,Central,German,None
CHF,980,1,24,"Mühlemattstr. 9, 6004 Luzern",Luzern,Luzern,Central,German,None
CHF,1290,2,51,"Geissmattstrasse 50, 6004 Luzern",Luzern,Luzern,Central,German,None
CHF,1300,2,55,"Geissmattstrasse 50, 6004 Luzern",Luzern,Luzern,Central,German,None
CHF,1360,2,60,"Geissmattstrasse 62, 6004 Luzern",Luzern,Luzern,Central,German,None
CHF,936,1,0,"Bernstrasse, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,990,1.5,32,"Sagenmattstrasse 26, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,1000,1,0,"Dammstrasse 17, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,1190,2,0,"Bernstrasse 77, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,1200,2,0,"Bernstrasse, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,1220,2,33,"Hochbühlstrasse 14, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,1310,2,37,"Stollbergstrasse 18, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,1320,2,50,"Bundesplatz 3, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,1340,2,51,"Sagenmattstrasse 20, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,1340,2,0,"Sagenmattstrasse 20, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,1440,2,35,"Stollbergstrasse 18, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,1640,1.5,56,"Winkelriedstr. 25, 6003 Luzern",Luzern,Luzern,Central,German,None
CHF,550,1,16,"Friedberghalde 8, 6004 Luzern",Luzern,Luzern,Central,German,None
CHF,560,1,12,"Schubertstrasse 6, 6004 Luzern",Luzern,Luzern,Central,German,None
CHF,865,2,50,"Trüllhofstrasse 18b, 6004 Luzern",Luzern,Luzern,Central,German,None
CHF,890,1,0,"Fluhmattstrasse 30, 6004 Luzern",Luzern,Luzern,Central,German,None
CHF,980,1,24,"Mühlemattstr. 9, 6004 Luzern",Luzern,Luzern,Central,German,None
CHF,1290,2,51,"Geissmattstrasse 50, 6004 Luzern",Luzern,Luzern,Central,German,None
CHF,1300,2,55,"Geissmattstrasse 50, 6004 Luzern",Luzern,Luzern,Central,German,None
CHF,1360,2,60,"Geissmattstrasse 62, 6004 Luzern",Luzern,Luzern,Central,German,None
CHF,1640,2,84,"Weinmarkt 11, 6004 Luzern",Luzern,Luzern,Central,German,None
CHF,1790,1.5,60,6004 Luzern,Luzern,Luzern,Central,German,None
CHF,1840,1.5,78,"Rössligasse 16, 6004 Luzern",Luzern,Luzern,Central,German,None
CHF,990,1,36,"Voltastrasse 40, 6005 Luzern",Luzern,Luzern,Central,German,None
CHF,1000,1.5,33,"Grüneggstrasse, 3, 6005 Luzern",Luzern,Luzern,Central,German,None
CHF,1340,1.5,36,"Langensandstrasse, 6005 Luzern",Luzern,Luzern,Central,German,None
CHF,1450,2,0,"Hochrütistrasse 32, 6005 Luzern",Luzern,Luzern,Central,German,None
CHF,1540,1.5,36,"Langensandstrasse, 6005 Luzern",Luzern,Luzern,Central,German,None
CHF,1560,2,0,"Unterlachenstrasse 29, 6005 Luzern",Luzern,Luzern,Central,German,None
CHF,1560,2,0,"Unterlachenstrasse 29, 6005 Luzern",Luzern,Luzern,Central,German,None
CHF,1560,2,0,"Unterlachenstrasse 29, 6005 Luzern",Luzern,Luzern,Central,German,None
CHF,650,1,0,"Haldenrain 5, 6006 Luzern",Luzern,Luzern,Central,German,None
CHF,920,1,31,"Wesemlinstrasse 15, 6006 Luzern",Luzern,Luzern,Central,German,None
CHF,1020,1,30,"Maihofstr. 68A, 6006 Luzern",Luzern,Luzern,Central,German,None
CHF,1090,1,34,"Wesemlinstrasse 15, 6006 Luzern",Luzern,Luzern,Central,German,None
CHF,1200,2,33,"Landschaustrasse 46, 6006 Luzern",Luzern,Luzern,Central,German,None
CHF,1280,2,45,"Wesemlinstrasse 15, 6006 Luzern",Luzern,Luzern,Central,German,None
CHF,1350,1.5,33,"Kreuzbuchrain 12, 6006 Luzern",Luzern,Luzern,Central,German,None
CHF,1500,2,0,"Weystrasse 13, 6006 Luzern",Luzern,Luzern,Central,German,None
CHF,650,1,16,"Luzernerstrasse 36, 6014 Luzern",Luzern,Luzern,Central,German,None
CHF,1640,2,84,"Weinmarkt 11, 6004 Luzern",Luzern,Luzern,Central,German,None
CHF,1790,1.5,60,6004 Luzern,Luzern,Luzern,Central,German,None
CHF,1840,1.5,78,"Rössligasse 16, 6004 Luzern",Luzern,Luzern,Central,German,None
CHF,990,1,36,"Voltastrasse 40, 6005 Luzern",Luzern,Luzern,Central,German,None
CHF,1000,1.5,33,"Grüneggstrasse, 3, 6005 Luzern",Luzern,Luzern,Central,German,None
CHF,1340,1.5,36,"Langensandstrasse, 6005 Luzern",Luzern,Luzern,Central,German,None
CHF,1450,2,0,"Hochrütistrasse 32, 6005 Luzern",Luzern,Luzern,Central,German,None
CHF,1540,1.5,36,"Langensandstrasse, 6005 Luzern",Luzern,Luzern,Central,German,None
CHF,1560,2,0,"Unterlachenstrasse 29, 6005 Luzern",Luzern,Luzern,Central,German,None
CHF,1560,2,0,"Unterlachenstrasse 29, 6005 Luzern",Luzern,Luzern,Central,German,None
CHF,1560,2,0,"Unterlachenstrasse 29, 6005 Luzern",Luzern,Luzern,Central,German,None
CHF,650,1,0,"Haldenrain 5, 6006 Luzern",Luzern,Luzern,Central,German,None
CHF,920,1,31,"Wesemlinstrasse 15, 6006 Luzern",Luzern,Luzern,Central,German,None
CHF,1020,1,30,"Maihofstr. 68A, 6006 Luzern",Luzern,Luzern,Central,German,None
CHF,1090,1,34,"Wesemlinstrasse 15, 6006 Luzern",Luzern,Luzern,Central,German,None
CHF,1200,2,33,"Landschaustrasse 46, 6006 Luzern",Luzern,Luzern,Central,German,None
CHF,1280,2,45,"Wesemlinstrasse 15, 6006 Luzern",Luzern,Luzern,Central,German,None
CHF,1350,1.5,33,"Kreuzbuchrain 12, 6006 Luzern",Luzern,Luzern,Central,German,None
CHF,1500,2,0,"Weystrasse 13, 6006 Luzern",Luzern,Luzern,Central,German,None
CHF,650,1,16,"Luzernerstrasse 36, 6014 Luzern",Luzern,Luzern,Central,German,None
CHF,1310,2,57,"An der Kleinen Emme 3, 6014 Luzern",Luzern,Luzern,Central,German,None
CHF,1460,1.5,67,6014 Luzern,Luzern,Luzern,Central,German,None
CHF,1510,1.5,67,"Oberbergsrasse 3, 6014 Luzern",Luzern,Luzern,Central,German,None
CHF,1790,2,140,6014 Luzern,Luzern,Luzern,Central,German,None
CHF,900,1.5,42,"Zollhausstrasse 3, 6015 Luzern",Luzern,Luzern,Central,German,None
CHF,1360,2,0,"Ruopigenstrasse 20, 6015 Luzern",Luzern,Luzern,Central,German,None
CHF,1370,1.5,50,6015 Luzern,Luzern,Luzern,Central,German,None
CHF,1310,2,57,"An der Kleinen Emme 3, 6014 Luzern",Luzern,Luzern,Central,German,None
CHF,1460,1.5,67,6014 Luzern,Luzern,Luzern,Central,German,None
CHF,1510,1.5,67,"Oberbergsrasse 3, 6014 Luzern",Luzern,Luzern,Central,German,None
CHF,1790,2,140,6014 Luzern,Luzern,Luzern,Central,German,None
CHF,900,1.5,42,"Zollhausstrasse 3, 6015 Luzern",Luzern,Luzern,Central,German,None
CHF,1360,2,0,"Ruopigenstrasse 20, 6015 Luzern",Luzern,Luzern,Central,German,None
CHF,1370,1.5,50,6015 Luzern,Luzern,Luzern,Central,German,None
CHF,450,1,0,"Rue Abram-Louis-Breguet 14, 2000 Neuchâtel",Neuchâtel,Neuchâtel,North-West,French,None
CHF,760,1,23,"Clos-de-Serrieres 18, 2000 Neuchâtel",Neuchâtel,Neuchâtel,North-West,French,None
CHF,815,1,23,"Maladière 4, 2000 Neuchâtel",Neuchâtel,Neuchâtel,North-West,French,None
CHF,830,1,40,"Rue de Dîme 54, 2000 Neuchâtel",Neuchâtel,Neuchâtel,North-West,French,None
CHF,850,1.5,32,"Jolimont 5, 2000 Neuchâtel",Neuchâtel,Neuchâtel,North-West,French,None
CHF,850,1.5,0,"Sainte-Hélène 3, 2000 Neuchâtel",Neuchâtel,Neuchâtel,North-West,French,None
CHF,850,1,23,"Maladière 4, 2000 Neuchâtel",Neuchâtel,Neuchâtel,North-West,French,None
CHF,854,1,24,"Maladière 4, 2000 Neuchâtel",Neuchâtel,Neuchâtel,North-West,French,None
CHF,864,1,24,"Maladière 4, 2000 Neuchâtel",Neuchâtel,Neuchâtel,North-West,French,None
CHF,980,1,42,"Vy d'Etra 44, 2000 Neuchâtel",Neuchâtel,Neuchâtel,North-West,French,None
CHF,980,1,28,"Rue du Rocher 24, 2000 Neuchâtel",Neuchâtel,Neuchâtel,North-West,French,None
CHF,1000,2,0,"Rue des Chavannes 21, 2000 Neuchâtel",Neuchâtel,Neuchâtel,North-West,French,None
CHF,1000,1.5,38,"Rue du Chasselas 11, 2000 Neuchâtel",Neuchâtel,Neuchâtel,North-West,French,None
